"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_srs","se_beta0_srs","beta1_srs","se_beta1_srs","beta0_bcc","se_beta0_bcc","beta1_bcc","se_beta1_bcc","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_resid","se_beta0_resid","beta1_resid","se_beta1_resid","ppv"
"11422-230",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11201923050131,0.299610894941634,-2.24852369943207,0.00309592571868503,0.163933884352177,0.0046772330934962,-2.2480473298843,0.00311547233204916,0.165131906998651,0.00478735518970592,-2.24800502299861,0.00313190822230674,0.165284382249341,0.00474182142637125,-2.24801272488797,0.00317677377941169,0.165122899352967,0.00477232226987566,0.633333333333333
"11422-231",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.110937004622746,0.255395683453237,-2.24552993015531,0.00291724999008448,0.154299693844584,0.0052590964838484,-2.24537273125439,0.0029511134994024,0.15480664496376,0.00538038961365277,-2.24510023464887,0.00288715827099527,0.155138126951859,0.00522794912174995,-2.24510053513273,0.00297991432384336,0.155041732612764,0.00552440366818346,0.612021857923497
"11422-232",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111397432646935,0.299625468164794,-2.24804747889697,0.00304107573601264,0.154919679961777,0.00507386163691401,-2.24794570603435,0.00311851753798222,0.155028867160185,0.00509610207783954,-2.24828278208189,0.00308184776207847,0.155066959196058,0.00510904085273652,-2.24814761202048,0.00320032345504631,0.155052868271679,0.00522187534650408,0.605911330049261
"11422-233",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111449145555655,0.300380228136882,-2.24395586827523,0.00306346473465604,0.149746541961686,0.00506383598214721,-2.24336101247186,0.00309593507836433,0.150992440119333,0.00513882120637102,-2.24393577255719,0.00305180187274255,0.150169392589395,0.0050935494293833,-2.24371282315753,0.00317704808218812,0.150335033082022,0.00530077412019481,0.616504854368932
"11422-234",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111353177008084,0.277153558052434,-2.24621591586859,0.0029801907526078,0.157673149257562,0.00501800628108205,-2.24626305735768,0.00301935504002105,0.157534015889798,0.00501776539496651,-2.24633965407192,0.002986386061655,0.157551479037633,0.00498184285689956,-2.24623428855569,0.00310052987124332,0.157486324853471,0.00502276480074926,0.624365482233503
"11422-235",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111023247161645,0.279411764705882,-2.24388695290905,0.00296311032456416,0.146254229877389,0.00527520041333947,-2.24428323384568,0.00297545335393564,0.145170157794577,0.00518311204137982,-2.24355762261808,0.00297859984190729,0.146793488801706,0.0053675730509789,-2.2436517219664,0.00306363144688324,0.146431585224141,0.00545203758752807,0.608247422680412
"11422-236",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112838173559621,0.302788844621514,-2.24081720589761,0.00310033213388718,0.158389756893968,0.00470261756725384,-2.24074353043085,0.00314463557552452,0.158437640508936,0.00473282122906803,-2.24089522489746,0.0031121598128824,0.158401214612266,0.00467733925469988,-2.24081992068102,0.00323252008455276,0.158197595299105,0.00472102526359343,0.646511627906977
"11422-237",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11168289227147,0.354961832061069,-2.24465413531148,0.00310625387899793,0.149171320224953,0.00484386074723666,-2.24535087478053,0.00316480838863765,0.148851429674624,0.00490616547691733,-2.24558498898318,0.00312268662313967,0.148588838749513,0.00484464349720458,-2.24548925742745,0.00324678123107196,0.148548831990505,0.00502851279472456,0.579185520361991
"11422-238",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111140321623913,0.297872340425532,-2.24315122468457,0.00289792483949761,0.1584065680467,0.00550938669207807,-2.24328819701525,0.00287181501424697,0.156320713228596,0.00547662500300794,-2.24303824264046,0.00286534009239638,0.158523625855083,0.00547662328613478,-2.24319366678904,0.00292386775618381,0.157939346512434,0.00572162067895109,0.5625
"11422-239",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.113048246276963,0.309623430962343,-2.24402666936135,0.00335116381979347,0.15629313778176,0.00441968661896571,-2.24371798734035,0.00338165709135676,0.157419247155597,0.00442053059569973,-2.24386736654651,0.00330767046085076,0.15718435682719,0.00446178356553352,-2.24380909138553,0.00351610675317175,0.157105797260863,0.00449607382081978,0.671111111111111
"11422-240",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112453712070103,0.27710843373494,-2.24394490167245,0.00312479384680183,0.157663320942222,0.00477852426583284,-2.24432455248625,0.00318232398151047,0.15724484295046,0.00478783671787533,-2.24411757701133,0.00317284492994439,0.157075447411253,0.00472045685244298,-2.24422150723517,0.00329433057805249,0.157154588064677,0.00486576519716799,0.671428571428571
"11422-241",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112797517925528,0.341463414634146,-2.24275409865422,0.00318918988650565,0.159415311550543,0.00471224361807537,-2.24311443222069,0.00318132700874807,0.158534606250603,0.00468581395451627,-2.24227815065003,0.00315957878016695,0.159615867030278,0.00465592352363506,-2.2423991712225,0.00326319690503591,0.159569421229518,0.00478106333143704,0.631578947368421
"11422-242",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112029355892635,0.296992481203008,-2.24289321757433,0.00302196552525105,0.159000637530661,0.00482152810952394,-2.24259385017434,0.00310562933437848,0.159175814435122,0.00494103648126246,-2.24297451086023,0.00305177232337881,0.158900993837453,0.00480875823428514,-2.24260749748587,0.00313301124214781,0.159068382339968,0.00494084051672916,0.610837438423645
"11422-243",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112017725074667,0.295546558704453,-2.24601406319339,0.00311898579601996,0.152335193912991,0.0047862573640598,-2.24607108579727,0.00317864300110178,0.152236784311495,0.00474375402524446,-2.24595564383727,0.0031253383402689,0.152375035558462,0.00481162929751925,-2.24583957318498,0.00325532627610525,0.15227241704563,0.00488445729274475,0.662037037037037
"11422-244",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112329394660294,0.313253012048193,-2.24667502669568,0.0032118823319357,0.155793029631685,0.00454610356297895,-2.24618222807754,0.00323981873473884,0.155998821131701,0.0046033472799339,-2.2461183912123,0.00322623961915305,0.155888517165536,0.00456531525636892,-2.24650153360672,0.00334027725952454,0.155736839861151,0.00458444221485206,0.643835616438356
"11422-245",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111186870255285,0.304029304029304,-2.24476894273223,0.00296321588262443,0.151958228168566,0.00515045231124025,-2.24483570297074,0.00298342791130184,0.151934144611615,0.00515988014903305,-2.24405372107824,0.00296107298850209,0.152786564519362,0.00530939973062777,-2.24470073669876,0.00302921682697832,0.151863246387903,0.00534307422702946,0.585
"11422-246",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11140440317588,0.275862068965517,-2.25028864540685,0.00308051301548897,0.160901881221693,0.00511663615236596,-2.2496721712009,0.00311149613549975,0.160873970005845,0.005174094622712,-2.25015793070589,0.00308402299520929,0.161172786995981,0.00503358239970093,-2.25027068956254,0.00319763853081743,0.160865379854648,0.00521846020314459,0.641791044776119
"11422-247",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111757134617092,0.306818181818182,-2.2436826443723,0.00298785197872215,0.155187008584728,0.0050880486331579,-2.24257532246351,0.00303702811547274,0.156202991017466,0.00518229711983197,-2.24422684798874,0.00302229980234915,0.154275710021572,0.00500514643069826,-2.24358046622095,0.00308366356829005,0.155360457079242,0.00520240481823309,0.608695652173913
"11422-248",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112358090197054,0.303846153846154,-2.24212427875845,0.00304320247035045,0.161323895160574,0.0047843438062876,-2.24142738602677,0.00312920439362534,0.162269447379805,0.00497127097367076,-2.24163161607378,0.00305110877342771,0.162192414437564,0.0047906057534246,-2.24145161513446,0.00321715605145584,0.162135806226729,0.00496645566333789,0.62200956937799
"11422-249",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111687195934816,0.299212598425197,-2.24873482491105,0.00307780871051068,0.156007632203779,0.00483311624402138,-2.24801070561739,0.00311645874310374,0.156070611443473,0.0048168161317514,-2.24889603898096,0.00312061482156727,0.155955263020121,0.00482657706330557,-2.24887282693237,0.00321683602476151,0.155750904620962,0.00488330468164181,0.641509433962264
"11422-250",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112230734685861,0.321428571428571,-2.24405598900857,0.00311082834591273,0.153731514484005,0.00500674762641157,-2.24418091497391,0.00311927910950934,0.153465868740989,0.00509112609050244,-2.24420862587409,0.00306876792863619,0.153492452484409,0.00506615863331162,-2.2438391202689,0.00324828608207889,0.153726716947447,0.00527974564625735,0.63013698630137
"11422-251",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111772745684193,0.291828793774319,-2.24639825241063,0.0031041290108521,0.157862945222828,0.00481172620728939,-2.24652387960045,0.00311518911430389,0.15737895928496,0.00483879910291504,-2.24675468934056,0.00311080121589719,0.156600676183511,0.00489135682889801,-2.24650484742331,0.00316162180674178,0.157464861777485,0.00491798238202275,0.639423076923077
"11422-252",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112109529600319,0.316205533596838,-2.24646383619936,0.00307023349512427,0.164464710760335,0.00480922543049464,-2.24620130513666,0.0031243848462885,0.165126514481345,0.00474218567459091,-2.24619664379642,0.00309558649498652,0.165044088985317,0.00475803233544452,-2.24613758184827,0.0031746586194802,0.164893421449702,0.00482851386365462,0.631336405529954
"11422-253",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11238598927201,0.251012145748988,-2.24530588369814,0.00317976698689628,0.149912970639397,0.00465995437465917,-2.24495346301311,0.00323869090685888,0.149705257794159,0.00463976638448476,-2.24408275767668,0.00322521574237786,0.149985169623393,0.00472540135376756,-2.24528896180155,0.00337161882498955,0.149565795000172,0.00476853202114274,0.697560975609756
"11422-254",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.110813397792738,0.271375464684015,-2.25030423156516,0.00295562075296867,0.156908015330442,0.00505359885953243,-2.24993674414995,0.00296832550129209,0.157637221550442,0.00508907015102107,-2.24970741982991,0.00298584187952686,0.157920459938641,0.00518346530916982,-2.24975440467585,0.00303934389616089,0.157757744641578,0.00517209633189151,0.623711340206186
"11422-255",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111881314839851,0.318725099601594,-2.248387991841,0.00313118480661886,0.157531167841335,0.00480307569268219,-2.24831839895328,0.00314579427655611,0.15844560658899,0.00479042745453185,-2.24837970153003,0.00314045324177862,0.157393561970576,0.00485725149912084,-2.24809501070045,0.00326241029505659,0.158365106370606,0.00495025639623071,0.634703196347032
"11422-256",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111692134898594,0.271317829457364,-2.24699578034874,0.00312052614370061,0.155936932464513,0.00483925168690181,-2.24665032663064,0.00309502046789478,0.156427679194275,0.00493297837745638,-2.24661159225245,0.00307778762919748,0.156197961791758,0.0049179749560046,-2.24659148889346,0.00315045417044084,0.156370955351508,0.00495830483260971,0.653465346534653
"11422-257",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111554349164719,0.303370786516854,-2.24811160478504,0.00301461463644108,0.164881541472735,0.00503603134272833,-2.24823467976924,0.00305515039494679,0.16462777164382,0.00513446197372812,-2.24855286617289,0.00304362873131848,0.164328325610124,0.00495557231948097,-2.24829453828518,0.00311983606527114,0.164437502412471,0.00512391886541222,0.602941176470588
"11422-258",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112156850690186,0.276923076923077,-2.24327917186529,0.00310469069758457,0.154402214032008,0.00475724158077835,-2.24282019828808,0.00313116720173208,0.153653705612895,0.00486836717100507,-2.24313221073267,0.00311384705984179,0.154448528750335,0.00475194733477447,-2.24355821210198,0.00324388965237531,0.153943809516328,0.00483466271987354,0.643564356435644
"11422-259",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.110752476364375,0.234657039711191,-2.24646614600206,0.00295405790291462,0.150697697262649,0.00542320897869694,-2.24677141891206,0.00295523061137158,0.150366557524952,0.00521362639579682,-2.24631049406193,0.00291490720701299,0.151177026527341,0.00536336353449392,-2.24644902329403,0.00300508912020779,0.150632215233698,0.00544093145485369,0.634831460674157
"11422-260",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112484749159283,0.34156378600823,-2.24827398721445,0.00323288106095878,0.15913169101651,0.00449258115925474,-2.24829454524689,0.00326431382762788,0.160526727256409,0.00455885139910756,-2.24831165598521,0.00321727699311288,0.160604407634906,0.00458893638427331,-2.24828304342574,0.003327659725999,0.160429986111487,0.00454632051421267,0.639130434782609
"11422-261",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111557069537171,0.314606741573034,-2.24710485654548,0.00300315756868727,0.160132492984106,0.00508540378048765,-2.24719594928735,0.00302387535313223,0.158896754314803,0.00510290875719148,-2.24741656223616,0.00298658051632933,0.158580657109437,0.00510088584446559,-2.2470397825799,0.00307616923853349,0.159913873371922,0.00518206676490114,0.594202898550725
"11422-262",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112019096913881,0.295019157088123,-2.24817133260599,0.00307797914738581,0.164685632380632,0.00471583226681415,-2.2477803131776,0.00312410278828768,0.165096462892664,0.00472327692828441,-2.24740838272898,0.00312870305201704,0.165628161127334,0.00474520804967391,-2.24789265397241,0.00317538691713855,0.164791962841341,0.00474956892969496,0.62621359223301
"11422-263",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111879444297737,0.303501945525292,-2.24831638999231,0.00312765483180228,0.154271656070774,0.00486623103956586,-2.24752944399435,0.00320666977603329,0.154950191344957,0.00489511457641707,-2.24857777396498,0.00314270901036317,0.15405182312034,0.00490211378794623,-2.248604370896,0.00323491151496201,0.153918545330435,0.00492666374885356,0.630331753554502
"11422-264",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11155646932434,0.24904214559387,-2.24763320575796,0.0030271644877975,0.155503173057784,0.0051019182731003,-2.24797783647666,0.00309210675606018,0.153638356140274,0.00501020079498437,-2.2473960522557,0.00303241286293806,0.154613747255866,0.00502768712443863,-2.24745386336933,0.00318079405514545,0.155546771103297,0.00525223988461127,0.664948453608247
"11422-265",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111400045485596,0.282442748091603,-2.2501041995367,0.00309490134420558,0.160870273624542,0.004896691416167,-2.25005437739918,0.00310573560438472,0.160830475573738,0.00494151205221972,-2.25036195089568,0.00309488427482499,0.160447560177775,0.00485427887924805,-2.25002313146721,0.00317954797826091,0.160749322674949,0.00497282265367227,0.633663366336634
"11422-266",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112234972320595,0.324110671936759,-2.24148538896869,0.00307966641181648,0.152172827842808,0.0048863754794831,-2.24108490562236,0.00314703633594154,0.152465104008897,0.00496533271197403,-2.24109659076926,0.00311471782481576,0.152193333721274,0.00489022348029232,-2.24128940293499,0.00324618071780787,0.152148446653853,0.00504067918743878,0.625570776255708
"11422-267",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111949951000616,0.31203007518797,-2.24218974585503,0.00299436120741499,0.159465071015213,0.00497764281638388,-2.24283944267524,0.00304915973980394,0.158379295680559,0.00487554874854162,-2.24166542017579,0.00299661878245693,0.159092905111668,0.00495372822486029,-2.24214883992902,0.00311217392499077,0.159316991258959,0.00503864498404349,0.599033816425121
"11422-268",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112313820260764,0.303149606299213,-2.24280242599868,0.00310517700335148,0.158902503494276,0.00482334962985292,-2.24347263182381,0.00308505858940275,0.158512324923652,0.00491906801255325,-2.24394832143603,0.00311194130207186,0.157613508758683,0.00479568833649515,-2.24347493781691,0.0032054093890092,0.158309624268889,0.00496600191780573,0.63849765258216
"11422-269",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111719119803907,0.347490347490348,-2.25108926908981,0.00313475405973313,0.168813505490282,0.00463630238719829,-2.2511484234231,0.0031879142726151,0.168232646300882,0.00458167295994759,-2.25042029872339,0.0031667548028919,0.16890838919755,0.00462676741458438,-2.25091884874016,0.00325415358324554,0.168867439695373,0.00461524033232144,0.592760180995475
"11422-270",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111165527756527,0.341818181818182,-2.24463425265237,0.00295754357515902,0.153903322990319,0.00537829089090871,-2.24378452616914,0.00298860312223985,0.15547084277879,0.0055536174435187,-2.24499029563342,0.00293003611820618,0.154530349600304,0.00534030499621945,-2.24469830681902,0.00304158920733026,0.154546091317889,0.00568212065932271,0.550239234449761
"11422-271",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11134257531766,0.294776119402985,-2.24251969842754,0.0030007132034222,0.142176342595314,0.00505160635687218,-2.24255270581571,0.00304310482992302,0.142088287131855,0.00522707118139365,-2.24236242197582,0.00301177341679004,0.142241397784241,0.00512485749830701,-2.24242697798276,0.00310949157976103,0.141996336474297,0.00537110230249109,0.606965174129353
